ScheduleTime,Airline,FlightNumber,Destination,AircraftType,FlightType,Sector,SeatCapacity,LoadFactor
2022-03-11 16:55:00,DO,969,YYJ,32N,J,CA,180,0.23635207351724186
2022-03-11 17:40:00,DO,705,YQQ,32N,J,CA,180,0.33938323169817863
2022-03-11 16:55:00,DO,717,YLL,CR9,J,CA,90,0.293849505759891
2022-03-11 17:55:00,GQ,1095,CYT,32Q,J,US,190,0.5516298791878438
2022-03-11 17:40:00,SV,1672,YEG,73H,J,CA,186,0.5441013632537174
2022-03-11 18:25:00,NU,536,UTM,AT7,J,US,48,0.5313626495579312
2022-03-11 17:25:00,PW,850,YLW,319,J,CA,143,0.588321132150377
2022-03-11 18:10:00,DO,1045,YVR,32N,J,CA,180,0.3398983861592717
2022-03-11 18:40:00,CN,556,CKE,AT7,J,US,68,0.5783703787099044
2022-03-11 18:30:00,PU,2336,UGB,738,J,US,189,0.549557814938017
2022-03-11 18:00:00,DO,686,YLW,321,J,CA,200,0.305068281649978
2022-03-11 18:50:00,DO,1002,YYZ,32N,J,CA,180,0.3436105797399041
2022-03-11 18:25:00,SV,1579,YXC,73H,J,CA,186,0.3178330831482711
2022-03-11 19:15:00,DO,976,YYJ,32N,J,CA,180,0.23323048590101636
2022-03-11 18:25:00,SV,1712,YLW,73H,J,CA,186,0.5571523812791158
2022-03-11 18:50:00,RS,839,YXC,73H,J,CA,189,0.3122849592365661
2022-03-11 19:45:00,LJ,1385,LAS,320,J,US,186,0.5295867854064066
2022-03-11 18:45:00,DO,1057,YKA,CR9,J,CA,90,0.3087125338283587
2022-03-11 19:45:00,LJ,1975,SFO,320,J,US,186,0.5295867854064066
2022-03-11 20:40:00,EM,546,GBR,223,J,US,145,0.5544763242337816
2022-03-11 20:00:00,SV,1532,CKE,73H,J,US,186,0.5387321144477037
2022-03-11 20:40:00,ZT,571,KEF,75W,J,IS,183,0.5530052988686822
2022-03-11 20:05:00,LJ,3154,DEN,320,J,US,186,0.5346935922082651
2022-03-11 20:20:00,NI,2312,CLR,DH4,J,US,76,0.5411389776782184
2022-03-11 21:00:00,ZY,2191,YXU,73H,J,CA,186,0.6044952756833467
2022-03-11 21:25:00,DO,709,ZSW,CR9,J,CA,90,0.2503955109188191
2022-03-11 21:30:00,LJ,990,YQQ,320,J,CA,186,0.518750646092946
2022-03-11 20:15:00,DO,1125,OFF,32N,J,US,180,0.29627292554098
2022-03-11 20:55:00,DO,747,YJO,CR9,J,CA,90,0.26522687307911047
2022-03-11 21:40:00,LJ,2396,YKA,319,J,CA,156,0.5199389496167051
2022-03-11 21:05:00,CL,1496,ICL,7M8,J,US,197,0.5495019552163667
2022-03-11 21:25:00,CL,701,YBR,7M8,J,CA,197,0.5459753974265756
2022-03-11 22:25:00,PL,3779,YWG,73H,J,CA,189,0.5427481864283309
2022-03-11 22:05:00,DO,976,YYJ,32N,J,CA,180,0.14313690470171303
2022-03-11 22:05:00,DO,991,YXC,32N,J,CA,180,0.12242728606309607
2022-03-12 06:15:00,MC,751,YXH,32N,J,CA,174,0.5547661840903555
2022-03-12 06:20:00,SV,1706,MOD,73H,J,US,186,0.5490091961979936
2022-03-12 05:25:00,DO,2567,YXU,32N,J,CA,180,0.5573478791249792
2022-03-12 06:40:00,PW,950,YLW,319,J,CA,143,0.5999426373365693
2022-03-12 06:45:00,SV,1704,HUS,73H,J,US,186,0.5490091961979936
2022-03-12 07:25:00,NV,1256,YCD,320,J,CA,180,0.5442632260855278
2022-03-12 07:25:00,SV,1730,RNH,73H,J,US,186,0.5373185250089381
2022-03-12 07:30:00,CN,704,DMO,320,C,US,180,0.5194492450025058
2022-03-12 07:30:00,DO,695,YXJ,32N,J,CA,180,0.443318332836053
2022-03-12 08:10:00,DO,700,YZF,CR9,J,CA,88,0.36008511748094923
2022-03-12 08:50:00,DO,1043,ZSW,32N,J,CA,180,0.34344882270430555
2022-03-12 08:45:00,DO,1047,YLL,CR9,J,CA,90,0.29550404628632143
2022-03-12 07:45:00,DO,1375,YAD,32N,J,CA,180,0.34442116609756274
2022-03-12 08:40:00,DO,1069,YHM,CR9,J,CA,90,0.29550404628632143
2022-03-12 08:20:00,DO,1454,AUM,32N,J,US,180,0.3456021466045975
2022-03-12 08:10:00,DO,704,YQQ,321,J,CA,200,0.3079001477806865
2022-03-12 08:15:00,PO,605,YAD,73H,C,CA,189,0.524984889488874
2022-03-12 09:10:00,DO,679,YQR,32N,J,CA,180,0.3442806261206571
2022-03-12 08:45:00,DO,688,YLW,321,J,CA,200,0.31390190124790684
2022-03-12 08:40:00,DO,1397,FBY,320,J,US,168,0.34392389191525863
2022-03-12 09:00:00,EM,544,GBR,223,J,US,145,0.5547969114368803
2022-03-12 09:10:00,TN,554,DOH,788,J,QA,254,0.3966838776379345
2022-03-12 08:05:00,RT,690,UGB,7M8,J,US,189,0.5419468470308447
2022-03-12 09:10:00,LJ,2394,YKA,320,J,CA,186,0.5171160533981365
2022-03-12 09:35:00,LJ,1774,YLW,320,J,CA,186,0.5230728274836218
2022-03-12 09:00:00,PW,1083,YLW,223,J,CA,148,0.5917291701194979
2022-03-12 10:10:00,LJ,1384,LAS,320,J,US,180,0.5337341040658327
2022-03-12 09:15:00,IA,875,DEN,73J,J,US,188,0.5661683887737061
2022-03-12 10:20:00,DO,2915,AMN,32N,C,US,180,0.5996718213566268
2022-03-12 09:40:00,CL,1391,YYF,73H,J,CA,189,0.5445357347705815
2022-03-12 10:05:00,VW,771,YYZ,32A,J,CA,180,0.5601762404682221
2022-03-12 09:40:00,DO,1373,AMN,321,J,US,200,0.3079740894534468
2022-03-12 10:30:00,PU,857,ASE,738,J,US,189,0.5489400703141992
2022-03-12 10:50:00,DO,1057,YKA,AT7,J,CA,70,0.3343077601503397
2022-03-12 11:05:00,BT,660,NPA,DH4,J,US,76,0.5403324960754731
2022-03-12 11:00:00,PJ,588,JFK,DH4,J,US,78,0.5403324960754731
2022-03-12 10:55:00,CN,552,CKE,AT7,J,US,72,0.5694436559178824
2022-03-12 12:15:00,AY,2837,MCE,320,C,US,174,0.5314841377938241
2022-03-12 10:55:00,DO,973,YYJ,32N,J,CA,180,0.2399966877302311
2022-03-12 12:05:00,DO,904,CKE,AT7,J,US,70,0.3350298411876876
2022-03-12 12:10:00,DO,3071,RNH,321,C,US,200,0.4998894679449131
2022-03-12 11:45:00,IA,876,DEN,73H,J,US,186,0.5671803277766707
2022-03-12 11:45:00,SV,1730,RNH,73H,J,US,186,0.5435660819928371
2022-03-12 12:00:00,IR,1138,YXU,320,J,CA,180,0.610364340753339
2022-03-12 13:25:00,DO,811,CPH,359,J,DK,300,0.12010089866933493
2022-03-12 12:35:00,DO,682,DEN,CR9,J,US,90,0.30039400567340047
2022-03-12 13:00:00,DO,1460,YKK,CR9,J,CA,90,0.29618484367517417
2022-03-12 13:10:00,IR,1244,BKL,320,J,US,180,0.5536208178649848
2022-03-12 13:10:00,ZT,568,KEF,76W,J,IS,262,0.38928905106671297
2022-03-12 14:15:00,DO,985,YXC,32N,J,CA,180,0.22031935754171475
2022-03-12 13:50:00,CL,2961,YQU,73H,J,CA,189,0.5408834760841276
2022-03-12 14:40:00,DO,716,YLL,AT7,J,CA,70,0.2945628746072767
2022-03-12 13:20:00,DO,1040,ZSW,CR9,J,CA,90,0.29618484367517417
2022-03-12 13:55:00,CN,552,CKE,AT7,J,US,72,0.5743763574542512
2022-03-12 14:30:00,DO,905,CKE,CR9,J,US,90,0.316586950909636
2022-03-12 14:35:00,DO,705,YQQ,321,J,CA,200,0.3051418321201828
2022-03-12 14:35:00,SV,1698,AMN,73H,J,US,186,0.5436203175291451
2022-03-12 14:25:00,DO,919,KWT,AT7,J,US,70,0.254578409532571
2022-03-12 15:20:00,KU,923,YZF,320,J,CA,180,0.553435844166507
2022-03-12 15:45:00,PU,858,ASE,738,J,US,189,0.5493196247939218
2022-03-12 15:45:00,PW,1117,YLW,319,J,CA,143,0.5871266599173154
2022-03-12 15:25:00,DO,974,YYJ,32N,J,CA,180,0.24009763310548304
2022-03-12 14:40:00,DO,986,YXC,32N,J,CA,180,0.22031935754171475
2022-03-12 16:05:00,MD,2043,BXS,320,J,US,180,0.5539052746601149
2022-03-12 16:10:00,DO,1441,MOD,321,J,US,200,0.30526461814817796
2022-03-12 14:50:00,TN,553,DOH,788,J,QA,254,0.39263156987495795
2022-03-12 15:05:00,GQ,3125,ASE,738,J,US,189,0.5493196247939218
2022-03-12 15:25:00,DO,1425,YOW,32N,J,CA,180,0.34393075154710673
2022-03-12 16:45:00,DO,1385,YXX,32N,J,CA,180,0.34428012088789417
2022-03-12 15:10:00,SV,1721,PHX,73H,J,US,186,0.5484250730798012
2022-03-12 15:30:00,CL,3040,FTL,73H,J,US,189,0.5479470662879681
2022-03-12 16:50:00,PU,1090,BKT,738,J,US,189,0.5493196247939218
2022-03-12 16:05:00,DO,1457,AUM,CR9,J,US,90,0.29485096181665293
2022-03-12 17:40:00,CL,711,YQR,73H,J,CA,189,0.5443180193601934
2022-03-12 16:55:00,CN,555,CKE,AT4,J,US,46,0.6035038367593238
2022-03-12 17:15:00,DO,1037,YQQ,CR9,J,CA,90,0.300464275212788
2022-03-12 17:50:00,DO,636,YYJ,CR9,J,CA,90,0.26397803391690633
2022-03-12 18:15:00,IR,1139,PHX,320,J,US,180,0.5555380546081504
2022-03-12 18:05:00,GQ,1095,CYT,7M9,J,US,169,0.5545086217115163
2022-03-12 17:20:00,PW,850,YLW,319,J,CA,143,0.587591990099271
2022-03-12 17:25:00,CN,558,CKE,AT7,J,US,72,0.5790666970548439
2022-03-12 18:00:00,IR,1123,YFI,320,J,CA,180,0.5513543775925991
2022-03-12 18:25:00,SV,1692,YQQ,73H,J,CA,186,0.5397557980728781
2022-03-12 18:50:00,JZ,820,YHM,320,J,CA,174,0.5509576031438245
2022-03-12 19:50:00,ZY,816,YXC,73H,J,CA,186,0.30746243387975897
2022-03-12 20:40:00,AY,653,YYG,320,J,CA,174,0.5500332389003986
2022-03-12 20:45:00,ZT,571,KEF,75W,J,IS,183,0.5526996612755581
2022-03-12 20:10:00,DO,1125,OFF,32N,J,US,180,0.3049783671020071
2022-03-12 20:55:00,DO,1456,AUM,32N,J,US,180,0.3049783671020071
2022-03-12 23:10:00,CL,2961,YQU,320,J,CA,180,0.5448029658988041
2022-03-13 06:00:00,DO,2567,YXU,32N,J,CA,180,0.5591924168835984
2022-03-13 05:10:00,IA,874,DEN,73J,J,US,188,0.5727365830467732
2022-03-13 06:55:00,UK,777,YVR,320,J,CA,159,0.5756636096607072
2022-03-13 06:40:00,SV,1683,YBR,73H,J,CA,186,0.5472317516469852
2022-03-13 06:55:00,CL,3040,FTL,73H,J,US,189,0.5475716441562383
2022-03-13 06:45:00,NH,602,MSP,320,J,US,174,0.5581989428470282
2022-03-13 07:55:00,DO,698,KEF,32N,J,IS,180,0.3456460227991486
2022-03-13 07:55:00,DO,1437,PHX,32N,J,US,180,0.3511884441699078
2022-03-13 07:25:00,SV,1688,DAN,73H,J,US,186,0.5367505577210594
2022-03-13 08:00:00,DO,972,YYJ,32N,J,CA,180,0.23416566215832765
2022-03-13 08:10:00,DO,1043,ZSW,32N,J,CA,180,0.3431159668183786
2022-03-13 08:00:00,DO,1047,YLL,CR9,J,CA,90,0.2948723465701979
2022-03-13 07:15:00,DO,1069,YHM,CR9,J,CA,90,0.295985996183305
2022-03-13 07:40:00,DO,704,YQQ,321,J,CA,200,0.30814308676635105
2022-03-13 08:45:00,DO,1454,AUM,32N,J,US,180,0.3448276520605307
2022-03-13 08:30:00,DO,1460,YKK,CR9,J,CA,90,0.2948723465701979
2022-03-13 08:30:00,CL,2781,HFD,73H,J,US,189,0.5375589076699713
2022-03-13 09:05:00,PO,569,RNH,73H,C,US,189,0.5276334943562714
2022-03-13 08:00:00,DO,764,AIY,321,J,US,200,0.30679002834136687
2022-03-13 09:20:00,PU,2557,UGB,320,C,US,189,0.5247961206110977
2022-03-13 08:00:00,LJ,2394,YKA,319,J,CA,156,0.5198565414731899
2022-03-13 08:40:00,AY,2875,MTX,32A,C,US,174,0.5313204062730418
2022-03-13 09:40:00,MD,2574,ZTM,320,J,CA,180,0.5500224054309574
2022-03-13 09:00:00,PJ,588,JFK,DH4,J,US,78,0.5399903124602217
2022-03-13 10:15:00,KU,922,YZF,320,J,CA,180,0.5532632642548003
2022-03-13 09:35:00,NH,600,MSP,320,J,US,174,0.5537250400545268
2022-03-13 09:10:00,UK,775,YVR,32A,J,CA,172,0.548050415861094
2022-03-13 10:10:00,PU,857,ASE,738,J,US,189,0.548230946648117
2022-03-13 11:35:00,SV,1528,CKE,73H,J,US,186,0.5428560303560545
2022-03-13 10:20:00,CN,512,EST,AT7,J,US,72,0.5453461997536174
2022-03-13 11:40:00,DO,904,CKE,AT7,J,US,70,0.33223406964234486
2022-03-13 12:05:00,GQ,1094,CYT,32Q,J,US,190,0.5502273353446948
2022-03-13 10:40:00,ZY,2190,YXU,73H,J,CA,186,0.6229044404810221
2022-03-13 11:20:00,DO,973,YYJ,32N,J,CA,180,0.24617309493499548
2022-03-13 11:10:00,DO,808,LUL,333,J,US,266,0.12562299446390424
2022-03-13 12:20:00,CL,1849,YXU,73H,J,CA,189,0.6349946633185589
2022-03-13 12:00:00,DO,919,KWT,AT7,J,US,70,0.24790072284832518
2022-03-13 12:00:00,DO,1057,YKA,32N,J,CA,180,0.34950506656059743
2022-03-13 13:15:00,IA,876,DEN,73H,J,US,186,0.5656252062352134
2022-03-13 13:15:00,PJ,600,BBF,DH4,J,US,78,0.5407575657465951
2022-03-13 12:10:00,DO,1080,YJO,CR9,J,CA,90,0.29555314395905063
2022-03-13 12:40:00,JZ,822,YHM,320,J,CA,174,0.5509118431468886
2022-03-13 13:05:00,DO,753,HFD,CR9,J,US,90,0.28836643485378627
2022-03-13 12:45:00,DO,1415,DAB,CR9,J,US,90,0.28836643485378627
2022-03-13 12:25:00,SV,1680,DEN,73H,J,US,186,0.5495285071587764
2022-03-13 13:25:00,UK,1313,YXX,320,J,CA,159,0.5503472750003985
2022-03-13 12:30:00,RS,839,YXC,73H,J,CA,189,0.33479429949046097
2022-03-13 13:05:00,DO,1257,IJX,32N,J,US,180,0.3449754449229216
2022-03-13 12:55:00,DO,725,YVR,32N,J,CA,180,0.34467030293042694
2022-03-13 14:00:00,GM,817,YXN,359,J,CA,321,0.19706752093129015
2022-03-13 13:20:00,DO,1124,OFF,32N,J,US,180,0.3449754449229216
2022-03-13 13:25:00,GQ,1094,CYT,7M8,J,US,151,0.5536170698576856
2022-03-13 13:45:00,SV,1529,CKE,73H,J,US,186,0.5430278693993423
2022-03-13 14:35:00,DO,716,YLL,AT7,J,CA,70,0.2928202658235685
2022-03-13 15:30:00,GQ,3125,ASE,73H,J,US,189,0.5481341302843502
2022-03-13 14:00:00,WT,753,CAI,32N,J,EG,142,0.5517526432913883
2022-03-13 15:35:00,KU,923,YZF,320,J,CA,180,0.5531633385654121
2022-03-13 15:10:00,VW,772,YYZ,320,J,CA,180,0.5703246796840135
2022-03-13 15:10:00,AY,651,YYG,320,J,CA,174,0.5507178467512603
2022-03-13 15:10:00,DO,974,YYJ,32N,J,CA,180,0.24604883106716263
2022-03-13 15:00:00,DO,1028,YFI,32N,J,CA,180,0.3482211078522543
2022-03-13 15:05:00,ZL,1743,DFW,320,J,US,180,0.5532981039167556
2022-03-13 15:05:00,DO,814,ORD,333,J,US,262,0.1226253991576058
2022-03-13 16:30:00,IR,1121,GWV,320,J,US,180,0.5533932016013482
2022-03-13 15:20:00,LJ,2396,YKA,320,J,CA,186,0.5158411958997069
2022-03-13 16:50:00,SV,1530,CKE,73H,J,US,186,0.5447751274115162
2022-03-13 16:55:00,ZY,814,YXC,73H,J,CA,186,0.32096833652509377
2022-03-13 17:00:00,DO,989,YXC,321,J,CA,200,0.1893995763660396
2022-03-13 16:55:00,SV,1600,YKA,73H,J,CA,186,0.5366618190039075
2022-03-13 17:40:00,DO,969,YYJ,32N,J,CA,180,0.24628557478678925
2022-03-13 17:55:00,DO,729,LAS,321,J,US,200,0.3053155057178119
2022-03-13 17:05:00,LJ,3140,DEN,320,J,US,186,0.5368932480178129
2022-03-13 17:20:00,IA,877,DEN,73H,J,US,186,0.5658366582922887
2022-03-13 17:00:00,DO,705,YQQ,32N,J,CA,180,0.34420234915962394
2022-03-13 17:05:00,SV,1579,YXC,73H,J,CA,186,0.33433124772330836
2022-03-13 18:40:00,DO,703,YZF,32N,J,CA,180,0.36172995300630895
2022-03-13 18:30:00,PW,850,YLW,319,J,CA,143,0.5935558528108713
2022-03-13 19:00:00,NV,1253,YCD,320,J,CA,180,0.5490044954376601
2022-03-13 17:35:00,FB,591,ARB,320,J,US,174,0.5541493313725127
2022-03-13 17:45:00,DO,699,YCD,32N,J,CA,180,0.34420234915962394
2022-03-13 19:05:00,DO,1460,YKK,CR9,J,CA,90,0.29926590069602754
2022-03-13 19:10:00,SV,1712,YLW,73H,J,CA,186,0.555504531290491
2022-03-13 19:20:00,IA,878,DEN,E90,J,US,100,0.5896289371091549
2022-03-13 18:10:00,CL,2475,AIV,73H,J,US,189,0.5476192594290838
2022-03-13 18:20:00,DO,976,YYJ,32N,J,CA,180,0.24625897736216534
2022-03-13 19:35:00,UK,777,YVR,32A,J,CA,172,0.5467184736019466
2022-03-13 19:25:00,SV,1673,YEG,73H,J,CA,186,0.5429452933403947
2022-03-13 20:05:00,CN,516,EST,AT4,J,US,46,0.5823447559666278
2022-03-13 19:25:00,DO,1125,OFF,CR9,J,US,90,0.2934643689915835
2022-03-13 19:05:00,VJ,669,YHZ,319,J,CA,144,0.5503193343847377
2022-03-13 20:35:00,EM,546,GBR,223,J,US,145,0.5534777690097142
2022-03-13 20:25:00,DO,683,DEN,32N,J,US,180,0.3139538258643861
2022-03-13 20:05:00,ZT,571,KEF,75W,J,IS,183,0.5520924905321989
2022-03-13 19:40:00,CL,635,BWI,73H,J,US,189,0.5472444955504486
2022-03-13 20:25:00,BJ,3582,ZSW,32A,J,CA,180,0.5488973115845284
2022-03-13 20:25:00,LJ,884,SCM,319,J,US,156,0.5325314465283255
2022-03-13 19:50:00,ZY,2291,PHX,73H,J,US,186,0.5500527523308066
2022-03-13 20:15:00,LJ,1776,YLW,320,J,CA,186,0.516600434695418
2022-03-13 20:40:00,CN,529,ONL,AT7,J,US,68,0.5511931378523122
2022-03-13 20:50:00,DO,709,ZSW,CR9,J,CA,90,0.2711296738616254
2022-03-13 21:05:00,LJ,990,YQQ,320,J,CA,186,0.5177053477675966
2022-03-13 21:20:00,DO,1456,AUM,32N,J,US,180,0.291453747393109
2022-03-13 20:20:00,LJ,3154,DEN,319,J,US,156,0.5412999308976917
2022-03-13 20:30:00,LJ,1162,YWG,320,J,CA,186,0.517664549453448
2022-03-13 21:15:00,ZP,801,KEF,32Q,J,IS,192,0.5508544681628622
2022-03-13 20:45:00,CL,1496,ICL,7M8,J,US,197,0.548748632942386
2022-03-13 22:30:00,CN,518,EST,AT4,J,US,46,0.5720863080935803
2022-03-13 22:35:00,CL,1391,YYF,73H,J,CA,189,0.5450144645799546
2022-03-13 22:50:00,CL,2961,YQU,73H,J,CA,189,0.5410608756121381
2022-03-13 22:30:00,DO,751,HFD,32N,J,US,180,0.26989288128141586
2022-03-13 23:05:00,DO,1414,DAB,CR9,J,US,90,0.1830062095150134
2022-03-13 23:05:00,DO,2125,OFF,73H,J,US,183,0.27103104485122254
2022-03-14 06:20:00,MC,751,YXH,32N,J,CA,174,0.5333523770874191
2022-03-14 05:55:00,IA,874,DEN,73J,J,US,188,0.5486131411916441
2022-03-14 07:25:00,UK,777,YVR,32A,J,CA,172,0.5442968309321033
2022-03-14 06:05:00,SV,1713,AIY,73H,J,US,186,0.5108598745093125
2022-03-14 06:45:00,VW,770,YYZ,320,J,CA,180,0.5394490481384875
2022-03-14 07:25:00,NV,1256,YCD,320,J,CA,180,0.5259836301772857
2022-03-14 06:25:00,SV,1564,YYJ,73H,J,CA,186,0.36614232250226425
2022-03-14 08:05:00,DO,634,YYJ,321,J,CA,200,0.20172063409813737
2022-03-14 07:20:00,CL,2961,YQU,73H,J,CA,189,0.5107747453380683
2022-03-14 07:05:00,NH,602,MSP,E95,J,US,120,0.5356634581867226
2022-03-14 08:00:00,DO,667,YYZ,32N,J,CA,180,0.3319020262178389
2022-03-14 08:05:00,DO,972,YYJ,32N,J,CA,180,0.2266671807105604
2022-03-14 07:30:00,DO,987,YXC,32N,J,CA,180,0.2139140550526293
2022-03-14 07:40:00,DO,1047,YLL,CR9,J,CA,90,0.28238106572490607
2022-03-14 08:30:00,DO,1069,YHM,CR9,J,CA,90,0.2808170075453034
2022-03-14 08:25:00,DO,1454,AUM,32N,J,US,180,0.32916320884660605
2022-03-14 08:05:00,DO,697,YCD,32N,J,CA,180,0.3300586715146886
2022-03-14 08:25:00,CL,2781,HFD,73H,J,US,189,0.515095633763357
2022-03-14 08:05:00,DO,698,KEF,321,J,IS,200,0.2921909639842053
2022-03-14 08:45:00,CN,511,EST,AT7,J,US,72,0.4968880015199237
2022-03-14 08:15:00,DO,914,KWT,AT7,J,US,70,0.22588531401928547
2022-03-14 08:40:00,DO,679,YWG,32N,J,CA,180,0.3300586715146886
2022-03-14 08:35:00,NI,2311,CLR,DH4,J,US,76,0.5047201820531264
2022-03-14 08:30:00,DO,759,YOW,321,J,CA,200,0.2957417239222827
2022-03-14 09:35:00,SV,1718,YFI,73H,J,CA,186,0.5187096708753488
2022-03-14 08:40:00,TN,554,DOH,789,J,QA,311,0.41262650745933516
2022-03-14 08:40:00,VD,759,FNK,332,J,US,278,0.41360293579600926
2022-03-14 09:10:00,BJ,1903,YHZ,32A,J,CA,180,0.5339509367240596
2022-03-14 08:45:00,LW,547,RFK,32Q,C,US,221,0.5083831872264689
2022-03-14 09:00:00,LJ,1774,YLW,320,J,CA,186,0.5219464548344214
2022-03-14 09:30:00,DO,644,YXE,CR9,J,CA,90,0.28116640917577035
2022-03-14 09:10:00,MD,3071,PHK,321,J,US,230,0.529431530250628
2022-03-14 09:35:00,PW,1083,YLW,223,J,CA,148,0.5903882780470991
2022-03-14 09:15:00,UK,775,YVR,319,J,CA,131,0.5403335035143116
2022-03-14 10:55:00,DO,679,YQR,32N,J,CA,180,0.33089221489961496
2022-03-14 11:20:00,ML,654,YKF,E70,J,CA,76,0.5171439985851076
2022-03-14 10:40:00,PU,857,ASE,738,J,US,189,0.5286260460598132
2022-03-14 11:00:00,IR,1123,YFI,320,J,CA,180,0.5346203401958775
2022-03-14 11:20:00,BT,660,NPA,DH4,J,US,76,0.516618463689659
2022-03-14 12:10:00,ZY,2190,YXU,73H,J,CA,186,0.6163886886913383
2022-03-14 11:55:00,CN,552,CKE,AT7,J,US,68,0.49535088087756285
2022-03-14 12:10:00,DO,973,YYJ,32N,J,CA,180,0.2309732594594863
2022-03-14 11:20:00,CL,3040,FTL,73H,J,US,189,0.5243435336281772
2022-03-14 11:30:00,PO,515,AIY,73H,C,US,189,0.4913130691911144
2022-03-14 11:25:00,DO,1078,DAN,32N,J,US,180,0.32942349528536974
2022-03-14 13:10:00,DO,915,KWT,AT7,J,US,70,0.23196077307829416
2022-03-14 12:50:00,IA,876,DEN,73H,J,US,186,0.543003120922418
2022-03-14 13:15:00,SH,617,SIN,359,J,SG,253,0.18679409243171302
2022-03-14 12:30:00,LJ,988,YQQ,320,J,CA,186,0.5161881902248112
2022-03-14 12:25:00,DO,810,BOW,359,J,US,300,0.12086777457817516
2022-03-14 12:15:00,DO,682,DEN,32N,J,US,180,0.33159011093898877
2022-03-14 13:10:00,DO,1080,YJO,CR9,J,CA,90,0.2810985790334315
2022-03-14 12:45:00,DO,1460,YKK,CR9,J,CA,90,0.2810985790334315
2022-03-14 12:00:00,AY,651,YYG,320,J,CA,174,0.5334661455994831
2022-03-14 13:25:00,CL,3240,YHZ,73H,J,CA,189,0.5228670448356831
2022-03-14 13:30:00,ZT,568,KEF,7M9,J,IS,178,0.5346422880114696
2022-03-14 12:25:00,UK,1313,YXX,320,J,CA,159,0.5330985821621472
2022-03-14 13:15:00,DO,694,YXU,32N,J,CA,180,0.5332273732333209
2022-03-14 13:15:00,CN,514,EST,AT7,J,US,72,0.5201251620510668
2022-03-14 13:35:00,GM,817,YXN,359,J,CA,321,0.2055858106335672
2022-03-14 14:45:00,DO,1456,AUM,32N,J,US,180,0.329225696780239
2022-03-14 13:25:00,IA,876,DEN,E75,J,US,88,0.548454413537081
2022-03-14 14:00:00,CL,2413,YWP,73H,J,CA,189,0.5226133085186533
2022-03-14 15:00:00,DO,652,YXC,321,J,CA,200,0.18041546819511764
2022-03-14 14:05:00,UK,776,YVR,32A,J,CA,172,0.531884639830516
2022-03-14 14:15:00,DO,1437,PHX,32N,J,US,180,0.3411332688007968
2022-03-14 14:25:00,DO,668,YYZ,32N,J,CA,180,0.33316635805455347
2022-03-14 14:40:00,LJ,1775,YLW,320,J,CA,186,0.5205464720272955
2022-03-14 14:45:00,VW,772,YYZ,32A,J,CA,180,0.5534258127614672
2022-03-14 14:30:00,NU,535,UTM,AT7,J,US,48,0.49326569081262883
2022-03-14 16:00:00,CN,526,ONL,AT7,J,US,68,0.5154476043059579
2022-03-14 15:15:00,DO,1016,DEN,32N,J,US,180,0.3319667085620315
2022-03-14 15:10:00,ZL,1743,DFW,320,J,US,180,0.5342715850558634
2022-03-14 15:25:00,DO,814,ORD,333,J,US,262,0.12884765688960936
2022-03-14 16:10:00,CN,515,EST,AT4,J,US,46,0.5694412322826881
2022-03-14 17:00:00,DO,1417,YKF,32N,J,CA,180,0.3316716746132527
2022-03-14 17:00:00,EM,770,PTL,223,J,US,145,0.5354962536004247
2022-03-14 17:45:00,LJ,884,SCM,320,J,US,186,0.5209157525753949
2022-03-14 16:15:00,SV,1570,YYJ,73H,J,CA,186,0.3668625420866055
2022-03-14 16:55:00,DO,905,CKE,CR9,J,US,90,0.2815381449791081
2022-03-14 16:35:00,DO,729,LAS,321,J,US,200,0.29020628947852567
2022-03-14 17:10:00,CN,516,EST,AT7,J,US,72,0.5288766247695753
2022-03-14 18:25:00,DO,705,YQQ,32N,J,CA,180,0.33144557140031394
2022-03-14 18:35:00,DO,717,YLL,CR9,J,CA,90,0.284977925078028
2022-03-14 17:20:00,AY,653,YYG,32A,J,CA,174,0.5345477214983781
2022-03-14 18:20:00,NU,536,UTM,AT7,J,US,48,0.4971792276188982
2022-03-14 17:50:00,VW,773,YYZ,321,J,CA,220,0.5481693289886868
2022-03-14 18:20:00,NV,1253,YCD,320,J,CA,180,0.5323155446389531
2022-03-14 18:05:00,CN,516,EST,AT4,J,US,46,0.569264739152844
2022-03-14 18:20:00,DO,699,YCD,32N,J,CA,180,0.33144557140031394
2022-03-14 17:55:00,JP,501,YYW,AT7,J,CA,72,0.4864224150828136
2022-03-14 19:05:00,SV,1531,CKE,73H,J,US,186,0.443022995714652
2022-03-14 19:10:00,AY,652,YYG,320,J,CA,174,0.5321274313680954
2022-03-14 19:05:00,DO,990,YXC,32N,J,CA,180,0.20544359500950066
2022-03-14 19:20:00,CL,1849,YXU,73H,J,CA,189,0.6077886861664971
2022-03-14 20:25:00,KU,924,YZF,32N,J,CA,180,0.5294149818436753
2022-03-14 20:10:00,DO,683,DEN,32N,J,US,180,0.2896336749499562
2022-03-14 19:55:00,ZT,571,KEF,75W,J,IS,183,0.5332272334110367
2022-03-14 19:45:00,ZY,2192,YXU,73H,J,CA,186,0.5949553150995737
2022-03-14 20:15:00,DO,1460,YKK,CR9,J,CA,90,0.25483069957163623
2022-03-14 20:50:00,CL,1496,ICL,73H,J,US,189,0.5235622007221303
2022-03-14 21:05:00,DO,907,CKE,32N,J,US,180,0.2447292715098597
